"","X","Pub.Date","Top.Stories","URL","Entity.MP","Entity.Province","Entity.Infrastructure","Entity.Healthcare","Entity.Police","Entity.Education","Entity.Politics","Entity.Extractive.Industry","Entity.Agriculture.Livestock","Entity.Defence","Entity.Tourism"
"1152",1152,"January 20, 2023","Strong wind warning issued for Southern coast","https://www.postcourier.com.pg/strong-wind-warning-issued-for-southern-coast/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153",1153,"January 19, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-226/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",1154,"January 19, 2023","Sponsorship for Hiri Moale Festival","https://www.postcourier.com.pg/sponsorship-for-hiri-moale-festival/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",1155,"January 19, 2023","Discussions underway to address morgue issue","https://www.postcourier.com.pg/discussions-underway-to-address-morgue-issue/","Steven",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",1156,"January 19, 2023","Women back Kiap for post","https://www.postcourier.com.pg/women-back-kiap-for-post/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",1157,"January 19, 2023","Fight against crime in Oro gets support","https://www.postcourier.com.pg/fight-against-crime-in-oro-gets-support/","Juffa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",1158,"January 19, 2023","Onion supply to return to normal","https://www.postcourier.com.pg/onion-supply-to-return-to-normal/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159",1159,"January 19, 2023","Minister: Police officers part of sex syndicate","https://www.postcourier.com.pg/minister-police-officers-part-of-sex-syndicate/","David",NA,NA,NA,"Police",NA,"Politics",NA,NA,NA,NA
"1160",1160,"January 19, 2023","One woman rescued, four still missing","https://www.postcourier.com.pg/one-woman-rescued-four-still-missing/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",1161,"January 19, 2023","Buimo youths present gifts to jail officers","https://www.postcourier.com.pg/buimo-youths-present-gifts-to-jail-officers/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",1162,"January 18, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-225/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",1163,"January 18, 2023","Household relief package ready","https://www.postcourier.com.pg/household-relief-package-ready/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1164",1164,"January 18, 2023","Indon-PNG border agreement","https://www.postcourier.com.pg/indon-png-border-agreement/","Tkatchenko",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1165",1165,"January 18, 2023","Sir Wilson, a true son of PNG","https://www.postcourier.com.pg/sir-wilson-a-true-son-of-png/","Sir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",1166,"January 18, 2023","Doctor calls for more intervention","https://www.postcourier.com.pg/doctor-calls-for-more-intervention/","James",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167",1167,"January 18, 2023","K60m in police allowances to be paid","https://www.postcourier.com.pg/k60m-in-police-allowances-to-be-paid/",NA,NA,NA,NA,"Police",NA,NA,NA,NA,NA,NA
"1168",1168,"January 18, 2023","Kabwum secondary to repeat grades","https://www.postcourier.com.pg/kabwum-secondary-to-repeat-grades/","Keith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",1169,"January 18, 2023","Namah tasks govt over border deal","https://www.postcourier.com.pg/namah-tasks-govt-over-border-deal/","James","West Sepik",NA,NA,NA,NA,"Politics",NA,NA,"Defence",NA
"1170",1170,"January 18, 2023","Central hospital still top priority: Dr Tom","https://www.postcourier.com.pg/central-hospital-still-top-priority-dr-tom/","Tom","Central",NA,"Hospital",NA,NA,"Politics",NA,NA,"soldiers",NA
"1171",1171,"January 17, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-224/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",1172,"January 17, 2023","Gerehu road construction to affect thousands","https://www.postcourier.com.pg/gerehu-road-construction-to-affect-thousands/",NA,NA,"Road",NA,NA,NA,NA,NA,NA,NA,NA
"1173",1173,"January 17, 2023","Nationwide strike starts","https://www.postcourier.com.pg/nationwide-strike-starts/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",1174,"January 17, 2023","CS denies convicts roaming free","https://www.postcourier.com.pg/cs-denies-convicts-roaming-free/","Richard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1175",1175,"January 17, 2023","Governor Rapa calls  for LLGs to be empowered","https://www.postcourier.com.pg/governor-rapa-calls-for-llgs-to-be-empowered/","Rapa",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1176",1176,"January 17, 2023","Rain a threat  to Bomana  prison","https://www.postcourier.com.pg/rain-a-threat-to-bomana-prison/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177",1177,"January 17, 2023","KPHL continues support for Angau","https://www.postcourier.com.pg/kphl-continues-support-for-angau/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178",1178,"January 17, 2023","Governor Parkop discharged from hospital","https://www.postcourier.com.pg/governor-parkop-discharged-from-hospital/","Ling-Stuckey","National Capital District",NA,"Hospital",NA,NA,"Politics",NA,NA,NA,NA
"1179",1179,"January 17, 2023","Kramer tribunal set","https://www.postcourier.com.pg/kramer-tribunal-set/","Kramer",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1180",1180,"January 17, 2023","Police officer charged for assaulting teenagers","https://www.postcourier.com.pg/police-officer-charged-for-assaulting-teenagers/","David",NA,NA,NA,"Police",NA,NA,NA,NA,NA,NA
"1181",1181,"January 17, 2023","Road works affect businesses","https://www.postcourier.com.pg/road-works-affect-businesses/",NA,NA,"Road",NA,NA,NA,NA,NA,NA,NA,NA
"1182",1182,"January 17, 2023","New police recruits to start training in April","https://www.postcourier.com.pg/new-police-recruits-to-start-training-in-april/","David",NA,NA,NA,"Police",NA,NA,NA,NA,NA,NA
"1183",1183,"January 16, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-223/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",1184,"January 16, 2023","Quiet send-off for Aussie PM","https://www.postcourier.com.pg/quiet-send-off-for-aussie-pm/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,"Defence",NA
"1185",1185,"January 16, 2023","Tsiamalili: Do not interfere","https://www.postcourier.com.pg/tsiamalili-do-not-interfere/","Peter",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1186",1186,"January 16, 2023","Three prisons get new vehicles","https://www.postcourier.com.pg/three-prisons-get-new-vehicles/","Rosso",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1187",1187,"January 16, 2023","PPL goes to court to stop possible insolvency case","https://www.postcourier.com.pg/ppl-goes-to-court-to-stop-possible-insolvency-case/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188",1188,"January 16, 2023","War veteranâ€™s widow meets with Aust PM","https://www.postcourier.com.pg/war-veterans-widow-meets-with-aust-pm/","Bird",NA,NA,NA,NA,NA,"Politics",NA,NA,"Defence",NA
"1189",1189,"January 16, 2023","Juffa: PNG becoming a haven for traffickers","https://www.postcourier.com.pg/juffa-png-becoming-a-haven-for-traffickers/","Juffa","Northern",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1190",1190,"January 16, 2023","11 charged with wilful murder of PNG Ports CEO","https://www.postcourier.com.pg/11-charged-with-wilful-murder-of-png-ports-ceo/","Timothy",NA,"Wharfs",NA,NA,NA,NA,NA,NA,NA,NA
"1191",1191,"January 16, 2023","Pay K450,000  or face 140 years behind bars","https://www.postcourier.com.pg/pay-k450000-or-face-140-years-behind-bars/","David",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",1192,"January 16, 2023","Emotional visit to Grand Chiefâ€™s tomb in Wewak","https://www.postcourier.com.pg/emotional-visit-to-grand-chiefs-tomb-in-wewak/","Allan",NA,NA,NA,NA,NA,"Politics",NA,NA,"Army",NA
"1193",1193,"January 16, 2023","Polye: Students must meet set criteria","https://www.postcourier.com.pg/polye-students-must-meet-set-criteria/","Polye",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1194",1194,"January 13, 2023","Second batch of unclaimed bodies  for burial","https://www.postcourier.com.pg/second-batch-of-unclaimed-bodies-for-burial/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195",1195,"January 13, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-222/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",1196,"January 13, 2023","Oâ€™Neill says bilateral visit disappointing","https://www.postcourier.com.pg/oneill-says-bilateral-visit-disappointing/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1197",1197,"January 13, 2023","National Parliament speaker raises question on roll call","https://www.postcourier.com.pg/national-parliament-speaker-raises-question-on-roll-call/","Pomat",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1198",1198,"January 13, 2023","Governor General welcomes the Australian Prime Minister","https://www.postcourier.com.pg/governor-general-welcomes-the-australian-prime-minister/","Sir",NA,NA,NA,NA,NA,"Politics",NA,NA,"military",NA
"1199",1199,"January 13, 2023","Duma responds to blackout issue","https://www.postcourier.com.pg/duma-responds-to-blackout-issue/","Duma",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1200",1200,"January 13, 2023","Paita seeks opinion on malware","https://www.postcourier.com.pg/paita-seeks-opinion-on-malware/","Paita",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1201",1201,"January 13, 2023","Sika orders police to clean up streets","https://www.postcourier.com.pg/sika-orders-police-to-clean-up-streets/","Gordon",NA,"Road",NA,"Police",NA,NA,NA,NA,NA,NA
"1202",1202,"January 13, 2023","Businesses will not be hit: Union","https://www.postcourier.com.pg/businesses-will-not-be-hit-union/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1203",1203,"January 13, 2023","PNG, Aust agree to Visa lifelines","https://www.postcourier.com.pg/png-aust-agree-to-visa-lifelines/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1204",1204,"January 13, 2023","Narewec queries highway delay","https://www.postcourier.com.pg/narewec-queries-highway-delay/","Mirisim",NA,"Road",NA,NA,NA,"Politics",NA,NA,NA,NA
"1205",1205,"January 13, 2023","Albanese highlights Aust Labor Party and Pangu Patiâ€™s link in nationâ€™s statehood","https://www.postcourier.com.pg/albanese-highlights-aust-labor-party-and-pangu-patis-link-in-nations-statehood/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,"soldiers",NA
"1206",1206,"January 13, 2023","Enga governor queries devolution of powers","https://www.postcourier.com.pg/enga-governor-queries-devolution-of-powers/","Peter","Enga",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1207",1207,"January 12, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-221/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208",1208,"January 12, 2023","Tindipu queries progress of Komo-Tari roadworks","https://www.postcourier.com.pg/tindipu-queries-progress-of-komo-tari-roadworks/","Mirisim",NA,"Road",NA,NA,NA,"Politics",NA,NA,NA,NA
"1209",1209,"January 12, 2023","Unique gift from Australia brought to light","https://www.postcourier.com.pg/unique-gift-from-australia-brought-to-light/",NA,NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1210",1210,"January 12, 2023","Marape: Australian PMâ€™s visit a reminder to hold close our ties","https://www.postcourier.com.pg/marape-australian-pms-visit-a-reminder-to-hold-close-our-ties/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1211",1211,"January 12, 2023","Albanese to address parliament","https://www.postcourier.com.pg/albanese-to-address-parliament/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1212",1212,"January 12, 2023","Sex ring operatives to be deported","https://www.postcourier.com.pg/sex-ring-operatives-to-be-deported/","Tsiamalili",NA,NA,NA,"Police",NA,"Politics",NA,NA,NA,NA
"1213",1213,"January 12, 2023","Year of improving  law and order","https://www.postcourier.com.pg/year-of-improving-law-and-order/","David",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214",1214,"January 12, 2023","Australian PM to speak about expected highlight of visit to PNG","https://www.postcourier.com.pg/australian-pm-to-speak-about-expected-highlight-of-visit-to-png/","Sir",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1215",1215,"January 12, 2023","PNG Power adamant to give response to queries raised","https://www.postcourier.com.pg/png-power-adamant-to-give-response-to-queries-raised/",NA,NA,"Energy",NA,NA,NA,NA,NA,NA,NA,NA
"1216",1216,"January 12, 2023","Huon Gulf wards off acting DA appointment","https://www.postcourier.com.pg/huon-gulf-wards-off-acting-da-appointment/","Peter","Morobe",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1217",1217,"January 12, 2023","Three contractors on site at Duran Farm","https://www.postcourier.com.pg/three-contractors-on-site-at-duran-farm/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218",1218,"January 11, 2023","Concerns raised of public health hazards","https://www.postcourier.com.pg/concerns-raised-of-public-health-hazards/","Allan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219",1219,"January 11, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-220/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220",1220,"January 11, 2023","Blackouts continue to plague the nation","https://www.postcourier.com.pg/blackouts-continue-to-plague-the-nation/","Chris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",1221,"January 11, 2023","Marape, Albanese to announce security treaty","https://www.postcourier.com.pg/marape-albanese-to-announce-security-treaty/","Tkatchenko",NA,NA,NA,NA,NA,"Politics",NA,NA,"Defence",NA
"1222",1222,"January 11, 2023","â€˜We waste so much money, really what is a womanâ€™s life worth?â€™","https://www.postcourier.com.pg/we-waste-so-much-money-really-what-is-a-womans-life-worth/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",1223,"January 11, 2023","Teachers warned of scam","https://www.postcourier.com.pg/teachers-warned-of-scam/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224",1224,"January 11, 2023","Aussie PM Albanese to speak in Parlt","https://www.postcourier.com.pg/aussie-pm-albanese-to-speak-in-parlt/","Sir",NA,NA,NA,NA,NA,"Politics",NA,NA,"PNGDF",NA
"1225",1225,"January 11, 2023","Connect PNG puts nation on right track","https://www.postcourier.com.pg/connect-png-puts-nation-on-right-track/","Mirisim",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1226",1226,"January 11, 2023","PAC probes Puma and BPNG saga","https://www.postcourier.com.pg/pac-probes-puma-and-bpng-saga/","Kumai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227",1227,"January 10, 2023","Seven days before new GG is elected","https://www.postcourier.com.pg/seven-days-before-new-gg-is-elected/","Sir",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",1228,"January 10, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-219/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229",1229,"January 10, 2023","Goroka power outage affects business houses","https://www.postcourier.com.pg/goroka-power-outage-affects-business-houses/","Chris","Eastern Highlands","Power",NA,NA,NA,NA,NA,NA,NA,NA
"1230",1230,"January 10, 2023","2023 TESAS scholarship funds yet to be released","https://www.postcourier.com.pg/2023-tesas-scholarship-funds-yet-to-be-released/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1231",1231,"January 10, 2023","300 suspects in Kiriwina massacre identified","https://www.postcourier.com.pg/300-suspects-in-kiriwina-massacre-identified/","Peter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",1232,"January 10, 2023","Leon Hardware rebuilds Govt  House flag pole","https://www.postcourier.com.pg/leon-hardware-rebuilds-govt-house-flag-pole/","Sir",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1233",1233,"January 10, 2023","27th FSVU opened in Tari to be established with Aust aid","https://www.postcourier.com.pg/27th-fsvu-opened-in-tari-to-be-established-with-aust-aid/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",1234,"January 10, 2023","Leaderâ€™s presences gives hope","https://www.postcourier.com.pg/leaders-presences-gives-hope/","Rosso",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1235",1235,"January 10, 2023","Hefty fines for betelnut, smoking and graffiti","https://www.postcourier.com.pg/hefty-fines-for-betelnut-smoking-and-graffiti/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236",1236,"January 10, 2023","Goldie depot training date set","https://www.postcourier.com.pg/goldie-depot-training-date-set/",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Defence",NA
"1237",1237,"January 10, 2023","Police and PNGDF work together to recover stolen vehicle","https://www.postcourier.com.pg/police-and-pngdf-work-together-to-recover-stolen-vehicle/",NA,NA,NA,NA,"Police",NA,NA,NA,NA,"soldiers",NA
"1238",1238,"January 10, 2023","Provincial government to aid tertiary students","https://www.postcourier.com.pg/provincial-government-to-aid-tertiary-students/","Wenge",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1239",1239,"January 10, 2023","Follow the law and you will be safe, PM advises public servants","https://www.postcourier.com.pg/follow-the-law-and-you-will-be-safe-pm-advises-public-servants/","Marape",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1240",1240,"January 10, 2023","Over 100 vehicles seized during festive period","https://www.postcourier.com.pg/over-100-vehicles-seized-during-festive-period/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241",1241,"January 10, 2023","Students do awareness in Morobe","https://www.postcourier.com.pg/students-do-awareness-in-morobe/","Wenge","Morobe",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",1242,"January 9, 2023","Front and Back Page","https://www.postcourier.com.pg/front-and-back-page-218/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",1243,"January 9, 2023","Govt releases K12 million to Madang","https://www.postcourier.com.pg/govt-releases-k12-million-to-madang/","Paita","Madang",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1244",1244,"January 9, 2023","Ling-Stuckey announces budget funding increase for health","https://www.postcourier.com.pg/ling-stuckey-announces-budget-funding-increase-for-health/","Ling-Stuckey",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1245",1245,"January 9, 2023","Climate smart agriculture training","https://www.postcourier.com.pg/climate-smart-agriculture-training/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",1246,"January 9, 2023","CS, Police applicants outnumber available posts","https://www.postcourier.com.pg/cs-police-applicants-outnumber-available-posts/","David",NA,NA,NA,"Police",NA,NA,NA,NA,NA,NA
"1247",1247,"January 9, 2023","North Fly launch Simbu association","https://www.postcourier.com.pg/north-fly-launch-simbu-association/","Donald",NA,NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1248",1248,"January 9, 2023","Juffa: Preserve our cultural identity","https://www.postcourier.com.pg/juffa-preserve-our-cultural-identity/","Juffa","Northern",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1249",1249,"January 9, 2023","Madang focused on agriculture","https://www.postcourier.com.pg/madang-focused-on-agriculture/","Tambua","Madang",NA,NA,NA,NA,"Politics",NA,NA,NA,NA
"1250",1250,"January 9, 2023","Parkop on road to full recovery","https://www.postcourier.com.pg/parkop-on-road-to-full-recovery/","Ling-Stuckey","National Capital District","Road",NA,NA,NA,"Politics",NA,NA,NA,NA
"1251",1251,"January 9, 2023","Two women and 14 others arrested over alleged murder","https://www.postcourier.com.pg/two-women-and-14-others-arrested-over-alleged-murder/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",1252,"January 9, 2023","â€˜Prison health records always kept in orderâ€™","https://www.postcourier.com.pg/prison-health-records-always-kept-in-order/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",1253,"January 9, 2023","New shop opens door with quality products, items","https://www.postcourier.com.pg/new-shop-opens-door-with-quality-products-items/","Wenge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
